"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-24,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5289,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",222,0.002328,0.004379,0.004505,0.004494,0.002328,0.004379,0.004505,0.004494,0.865809,0.030972,0.869369,0.022618,0.330367,0.042738,0.351351,0.03204,0.18461,0.035254,0.234234,0.028425,0.00323659430141747,0.00253342378455352,0.0044534966425424,0.003318889731046,0.856730875036761,0.868450324213228,0.343172237217108,0.361583385601275,0.215254408001196,0.233902841803899,7496981,223,0.9,0.9,0.9,6.31,2.25,21.97,11.26,10.36,5.83,3.17,4.04,1.35,4.95,10.76,8.6,47.25,26.47,37.74,76.28,82.33,46.05,20,75.46,38.32,73.09,13.9,1.35,0.9,0.45,1.35,2.02,0.51,10.1,16.16,71.21,2.53,1.01,9.09,18.18,69.19,8.07,27.8,32.29,17.94,2.24,2.24,19.28,62.78,7.62,5.7,21.24,28.5,44.56,0.807598315595983,0.620461538649398,0.853087241120531,7.72929698477129,1.75824491508267,22.9444203922944,14.5075279898153,9.28057348323558,5.36985303288752,3.06125471090091,2.53809862342247,0.917548843381511,4.42415057527353,8.54109148819956,8.21556240112279,47.4491455225244,15.6416521753265,38.7725177324006,69.3061009934276,80.3718729044369,47.1708587977635,17.7226361277365,76.4649588461129,40.0379028064005,72.4376159217627,15.4313500462147,0.819731601941879,0.729087059568768,0.673562041985705,0.781152705324439,1.01091805989116,1.16219924387294,8.95888127080475,20.0375431642908,68.8432446599413,1.67043749016174,1.96210776938955,8.52674037219879,20.8180522476642,66.6955602457836,8.51853711115305,27.9813028294339,32.7852679199589,18.42405246536,2.03091191092667,3.73559979815744,21.1398886923924,62.4453993121954,5.05303453669969,8.5220716713417,18.303638420043,28.8001541359475,44.9777408918195,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-25,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5295,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",218,0.002455,0.003962,0.004587,0.004577,0.002455,0.003962,0.004587,0.004577,0.804704,0.031736,0.834862,0.025148,0.334061,0.037759,0.357798,0.032466,0.170657,0.030118,0.197248,0.026951,0.00322117731795113,0.00281206141435395,0.00440736101161234,0.00335154040166184,0.851265026929625,0.862938870613043,0.342409937298933,0.362137069780096,0.205206348207033,0.227083819285017,7496981,213,1.42,1.42,1.42,13.15,1.89,25.47,18.4,10.33,6.13,2.83,3.3,1.42,4.25,9.43,7.55,46.6,16.13,36.73,75.76,80.9,46.46,21.21,78.39,40.51,69.01,17.84,0.47,0,0,0.47,0.55,1.64,7.1,20.77,69.95,0.55,1.09,9.84,21.86,66.67,7.98,29.11,35.21,13.62,3.29,3.76,18.78,60.09,6.6,6.01,18.03,32.79,43.17,1.01016091050984,0.670115932430989,1.04477310812155,10.2765847255513,1.76007898375418,23.6884521185716,15.6832763793464,9.44730603573763,5.58134938903948,3.05746188696249,2.65051201903777,0.948234501817781,4.41264187896132,8.74034560164722,8.10650549214515,47.2290366900741,15.9958928829611,40.2506189660155,70.4285254227086,81.3856278176942,46.5937876723893,20.4494207826544,77.2222005021571,40.5234400121806,70.058968425615,17.0507978052608,0.715388042109768,0.568988142185571,0.527657229068104,0.723658975521509,0.912961660681847,1.2011985114367,8.57160701133559,20.5567404908337,69.2428602389013,1.48933294006725,1.88055323184193,8.65240294211745,21.0819663791272,66.5876860449539,8.30400710344406,28.0549930068295,33.3619582405851,17.225376660268,2.19790608287266,3.63236310623201,20.4786428056702,61.8230026402928,6.27908049901079,8.1804978078329,18.25390625057,29.4552314242502,44.7649300504067,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-26,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5303,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",108,0.010185,0.013372,0.009259,0.009216,0.010185,0.013372,0.009259,0.009216,0.857513,0.046553,0.861111,0.033278,0.372371,0.064384,0.416667,0.04744,0.201655,0.053437,0.222222,0.040005,0.00338720760579426,0.00412211589646539,0.00460395677083674,0.00349983070885338,0.852208717242241,0.862436107489766,0.349977755982082,0.384975599501433,0.202533224079722,0.22533159673438,7496981,106,1.89,1.89,1.89,9.43,1.89,20.95,10.38,7.62,6.6,3.77,2.83,2.83,3.77,3.77,10.58,52.94,11.11,30.69,69.31,79.21,47.52,14.85,68.32,45,74.53,14.15,1.89,0,0.94,0,0,3.12,12.5,15.62,68.75,1.04,3.12,10.42,10.42,75,6.6,27.36,36.79,16.98,0,1.89,16.98,70.75,1.89,6.32,16.84,25.26,51.58,1.38851524673231,1.31841738712738,1.6456456979924,10.1428649142453,1.76188382503051,23.1041631032717,14.6345580907493,9.21020412876945,5.87462706247719,3.25131269669019,2.69389010403517,2.0282582889667,4.27634775813171,7.28913758051613,8.62131699995328,50.340413648243,15.0468894825285,33.247864066454,70.0665382981815,81.0704837523516,46.6505068306991,17.9775918779732,74.867411840772,43.0065603057392,72.93251940536,16.0677868613522,0.93826979793791,0.476573057183296,0.646203046000244,0.626007174978935,0.728334834044282,1.40325308417816,9.34715600065508,19.5890412408555,69.1618197253857,1.43912101585942,1.97393705137891,8.85091636387673,16.21517295295,68.1983046292032,7.72264300964003,27.6355964360097,34.2880846718275,17.2978432136585,1.93634041873652,3.21729606241336,19.4402583019206,64.6151970214591,4.86389503373575,7.88737151618687,18.0508680953906,28.7669170906627,46.2899973754414,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-27,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5308,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",199,0,0,0,0,0,0,0,0,0.864755,0.034846,0.864322,0.024275,0.361193,0.048944,0.38191,0.034441,0.194596,0.040339,0.211055,0.028926,0.00331082076169386,0.00331270320248277,0.0044770364415315,0.00341669552460315,0.853883229043853,0.862761828586244,0.354101328186207,0.38820306756197,0.198887097931276,0.221858813095484,7496981,192,0.53,0.53,0.53,6.84,1.05,20.53,11.05,11.05,7.37,2.63,1.58,1.58,2.63,7.89,4.71,47.85,18.82,31.32,71.04,79.35,48.09,11.48,76.5,41.99,68.75,20.31,1.04,0,0,1.56,1.17,0,7.02,19.3,72.51,1.72,1.15,8.05,16.09,72.99,11.46,22.92,36.98,17.71,2.6,2.6,18.23,66.67,1.57,11.56,14.45,25.43,48.55,1.14122058776186,1.01574047755641,1.12970776920028,9.09961714073153,1.74584309158125,22.5219231070188,14.010158332193,9.47826667171219,6.32488360082453,3.17965624785112,2.57814551271275,1.86591102595057,3.91980976628411,7.7113760536978,7.89753299693939,49.7376149767526,16.2200921118943,30.8327494291972,70.1206492191137,80.7868044577502,46.9584532209226,15.7029831734359,75.3614493545372,43.0470308132211,70.1786791736809,18.6899367314736,0.95221340835827,0.413449913185654,0.508063666650368,0.701968273113849,0.79970830342074,1.25358008650706,8.9112181632707,19.6029070068781,70.3789516701599,1.48915672410278,1.89644078576569,8.74262599992421,15.3058176095076,73.5912930873009,8.69115431602287,26.1817524918776,35.1381105912237,17.5481001729181,2.00928446910833,2.97173196222111,18.9114161086579,65.597957055652,4.43510342056202,8.29280057239015,17.5570458974485,28.1264333351752,47.023080496448,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-28,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5310,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",228,0.002917,0.004622,0.004386,0.004376,0.002917,0.004622,0.004386,0.004376,0.808736,0.033703,0.855263,0.023301,0.313299,0.039748,0.333333,0.03122,0.203198,0.034481,0.22807,0.027788,0.00330485421981742,0.0035343470287753,0.00444530723746785,0.0034432550347415,0.849301482004623,0.861110987843316,0.346939204654482,0.370281432093109,0.197914279970956,0.221826963661401,7496981,221,0.45,0.45,0.91,7.27,1.36,25.91,14.09,9.05,5.45,3.64,2.73,0.45,4.09,9.55,5.05,41.59,7.87,38.68,71.36,76.08,50.94,18.96,77.93,36.54,76.47,12.67,1.36,0,0,1.36,1,1,9,19,70,1.98,1.49,12.87,16.83,66.83,8.14,28.05,32.58,19.91,2.26,4.52,19.46,63.35,4.09,9.09,17.68,27.27,45.96,0.988907428819737,0.732195399068863,1.09080644256287,8.7149475980904,1.73670654892635,23.3541190104736,14.0643845564945,9.43836848928057,6.22666332349751,3.32086204724219,2.61134258457792,1.31460894789944,3.96166789680604,8.02415860485638,7.33818397469307,46.5535552649907,14.5795476597536,32.57612518152,70.2518439888768,78.9181135191835,48.5952716508265,16.7580409260267,76.1572829944363,40.2467324346611,72.7998186119018,15.4192475391015,1.04928313299246,0.365415200256666,0.407805291215724,0.777097526255931,0.837198714190419,1.2259407806407,8.9252228852349,19.4928354780836,70.4025050854936,1.57291168351579,1.85356102884594,9.36888880080957,15.2151872231787,68.9388127027814,8.50352853457648,26.2836764585926,34.5198708100774,18.4045291650527,2.04003758100736,3.07398699050533,18.7788577156982,65.245503918278,4.4247555865435,8.35345807092129,17.519319263402,27.8953085506724,47.0691932971984,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-29,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5313,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",192,0,0,0,0,0,0,0,0,0.833213,0.031521,0.875,0.023868,0.373195,0.040896,0.375,0.034939,0.205232,0.03415,0.234375,0.030571,0.00323251994680949,0.00298171935458044,0.00432873364606833,0.00336350551783594,0.847625288228176,0.863760721141929,0.353622481003469,0.372257610958954,0.197621841540717,0.222984970702392,7496981,185,0,0,0,9.84,1.64,20.65,11.48,6.56,4.92,2.19,1.09,0,3.28,6.56,9.78,48.09,5.75,37.14,67.43,75,50.29,13.22,73.6,40.11,77.84,11.89,1.08,0,0,1.62,0,0,7.65,15.88,76.47,1.18,1.18,10,18.82,68.82,7.57,24.86,38.92,18.38,1.62,2.7,22.16,63.24,2.72,10.3,15.76,32.73,41.21,0.799189029131483,0.685150273936288,0.81212900429345,9.11090653683291,1.73357576122925,22.7713482906193,12.1688967083119,9.07107181087936,6.02743835597839,3.16647399731658,2.46651171487116,1.00625222464891,3.84639936967622,7.68707147964122,7.74815719018184,47.0916535150142,12.2990357305483,33.6467179653512,69.5757660205988,76.843854139992,49.4257642136495,15.7969893593835,75.5162325379751,39.8466624847051,73.9822735209655,14.5392520932681,1.0616330970173,0.326479693886373,0.327738459511498,0.932201743888285,0.716090979502549,1.10623104841078,8.67254434421044,18.8105059482549,73.4141157250863,1.53497624075579,1.78967901335797,9.57420639594572,16.2741670039187,69.0511703886983,8.18709872398566,25.6234009663607,35.9066911584152,18.628544596772,1.99383898206898,2.87400748901054,19.2993337009799,64.9699742010591,4.16202226691185,8.55882711508333,17.2391298547947,28.6392167406802,46.1292262662,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-30,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,13160000,0,2,1,0,NA,NA,5320,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",145,0,0,0,0,0,0,0,0,0.749192,0.042374,0.751724,0.035877,0.309461,0.045188,0.337931,0.039281,0.226717,0.04093,0.22069,0.03444,0.0031633078807851,0.0025590548515119,0.0042187487577066,0.00328745227725112,0.825471268441878,0.837470771232395,0.345457214539475,0.358743300702207,0.201411655098397,0.221739384243759,7496981,139,0,0,0,5.84,0,24.09,16.79,10.95,5.8,2.92,3.65,0,5.84,10.14,7.3,48.48,6.56,41.46,68.29,76.42,55.28,14.75,80.49,42.5,64.03,17.99,1.44,0.72,0,1.44,2.56,0.85,11.11,11.97,73.5,2.56,3.42,5.98,16.24,71.79,8.63,29.5,25.9,17.99,2.88,5.04,19.42,55.4,5.8,11.3,17.39,29.57,41.74,0.688478167593859,0.648318414134906,0.778259084151813,7.71240929332781,1.69714875909592,23.0874324497993,14.2421917650831,9.31119634492548,6.04813889785774,3.16731197586634,2.59667963698774,0.95204913435587,4.2022399325178,8.40921575887184,7.6457398126757,47.6921474769122,10.7374861475896,36.853387409789,69.1687794532091,75.9213600551523,52.4942990499204,15.4956087698957,77.0237490343241,40.6624750009742,71.3005260310805,15.4488708119827,1.16657845771969,0.361267619049917,0.261777990373298,1.06311127665258,1.00813113791597,1.07410068127205,9.12833403835087,17.2549919456744,73.7442506508479,1.69767916514289,1.9074430081023,8.95154702418541,15.9307807350336,69.8706913531141,8.24966258634603,26.1527693021051,33.114928869868,18.6459403810822,2.09854369129044,3.10566539370522,19.1173574825418,61.941455211846,4.45641342353747,8.88254454889875,17.1940613171989,28.7448592152719,45.371337771608,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-31,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5323,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",208,0.003014,0.004232,0.004808,0.004796,0.003014,0.004232,0.004808,0.004796,0.796785,0.031069,0.822115,0.026516,0.292891,0.035137,0.326923,0.032525,0.201148,0.03095,0.216346,0.02855,0.00316185800095941,0.00283728642105206,0.00419740379948106,0.00332409745237835,0.814511705488868,0.831426453107262,0.325069182605224,0.344133122124416,0.20010327123974,0.219947493852629,7496981,201,1.02,1.02,1.02,8.12,1.52,21.21,10.15,11.17,6.57,3.55,2.54,2.03,6.09,11.62,9.18,54.12,13.59,30.81,77.84,78.14,43.17,21.43,78.61,36.41,72.64,11.44,1,0.5,0.5,1.49,2.29,1.14,9.71,21.71,65.14,3.43,2.86,8.57,16,69.14,9.45,22.39,34.33,19.9,3.48,3.48,23.88,55.72,4.57,8.05,18.97,33.91,39.08,0.730577022339574,0.67116644230805,0.778012477697061,8.24833945456318,1.69221651578548,22.692159149671,13.1744461364281,9.58866479435669,6.22935125111179,3.27306480430129,2.60617614484417,1.01488350130919,4.58513363716394,10.3653975353646,7.90075530333806,50.7124089272912,10.9994146585485,34.1370017412556,70.820067652512,76.1071326694337,48.5481227287717,17.3252130494906,77.6962141429866,38.2908529307378,71.3633916951913,13.9991747651165,1.14109426588298,0.373832315923596,0.274733715751946,1.19494157988179,1.32523883429093,1.07009113320209,9.26221560837664,18.1264993395707,71.2728500839857,2.02996584618321,1.98253340364213,8.90069828492831,15.595489960913,69.9198898798231,8.62085115589601,25.0729954137541,33.4098631031975,19.2463038167267,2.28353293161758,3.06795035679973,20.1653872290794,58.3215293313053,4.50185096783336,8.78156916231547,17.3589172999733,29.45371896369,43.5344856061463,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-11-01,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5330,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",189,0.004276,0.006316,0.005291,0.005277,0,0,0,0,0.78473,0.039785,0.84127,0.026581,0.360948,0.04649,0.375661,0.035227,0.211944,0.03956,0.206349,0.029436,0.00318788605552119,0.0032071933051693,0.00409503398929902,0.00325044956743486,0.803257180790397,0.832062620786562,0.339450075256884,0.352478747376914,0.200972016626513,0.216695218966404,7496981,185,0.55,1.09,1.09,7.03,2.19,21.08,14.05,10.38,5.46,1.64,3.83,0.55,1.09,7.1,7.57,46.96,9.76,35.23,76.7,82.29,44.57,13.87,75,40.57,69.73,17.3,1.08,1.08,0,1.62,0.6,1.8,7.78,19.76,70.06,0.6,1.19,7.74,19.05,71.43,7.03,25.95,35.68,21.62,0.54,2.16,22.16,65.41,5.41,5.99,16.77,30.54,46.71,0.708301652742,0.69887001160677,0.795246668634948,7.32871539195878,1.70070758996331,22.3311133498857,13.422089245252,9.74295210974153,6.13184563690021,3.00033321947732,2.75474377536842,0.991095056326021,3.99890689475437,8.97458169294022,7.83627824988012,49.5574755872537,10.3822433733835,34.3860570526894,75.2341004895501,78.3115745316213,46.4071036209209,16.4507819517024,77.2125939866874,38.5293802882457,70.6297911078487,15.2343935290848,1.14122451102139,0.463159771894887,0.215251966332711,1.3438908809556,1.17488977671421,1.12802595060312,8.9977803288188,18.3230698433223,71.0745480353145,1.81143476986312,1.90847870760387,8.75627984018553,16.3837444263158,70.5408119950962,8.08364606637064,24.9401197507329,33.99298585398,20.2855717936687,2.07675107049259,2.81615920270085,21.6065992697519,61.074216020899,4.66904241991544,8.43971894430745,17.23482480336,29.615816782386,44.4748274433519,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-11-02,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5336,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",164,0,0,0,0,0,0,0,0,0.844022,0.039727,0.829268,0.029382,0.375096,0.053009,0.371951,0.037741,0.245744,0.047138,0.243902,0.033533,0.00312128133009026,0.00273338169779614,0.00399787553464366,0.00318000862090083,0.813541551109487,0.829480593546072,0.34728421322251,0.357417317218871,0.208758132753611,0.220283744788689,7496981,161,0.63,0.63,0.63,4.4,0.63,21.88,11.95,7.55,2.52,1.26,0.63,1.26,3.14,9.43,8.12,46.2,15.28,36.49,69.33,79.33,45.27,25,79.33,40.94,70.19,14.91,3.11,0.62,0,0,0.72,2.16,5.04,23.74,68.35,0.72,2.17,5.8,21.01,70.29,10.56,23.6,32.92,18.01,2.48,3.11,19.88,59.63,3.75,7.3,23.36,28.47,40.88,0.697582733405661,0.698043928173021,0.785972901292503,5.88998997544065,1.67824382405608,22.1954517514894,12.9782268944679,9.45005056527928,5.39039515621435,2.57737418325085,2.55183327273115,1.01015831263054,3.88621214264722,9.29746336815957,7.87989751399421,48.4087172042393,11.1178860181354,35.3209159951585,71.6838707358012,78.5181965755461,45.1715168363238,19.400646925753,78.0080804432033,38.9533386550678,70.1621883499508,14.8719824596382,1.82594732820193,0.490837881174051,0.167527461773744,1.04125278009543,1.10182640686376,1.22345053892054,8.25039326648847,19.1207491640806,69.7239663816952,1.68234006687575,1.92349770367298,8.41239219579031,18.6211729490152,70.7602663372098,8.96586878886714,24.3694314434055,33.6938960782451,19.8513811587443,2.12825700616242,2.7656376462234,20.4672271705222,60.2048673381117,4.56355206432668,8.28302188863474,17.9738509227658,29.4860217075915,43.3978407005885,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-11-03,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5345,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",197,0,0,0,0,0,0,0,0,0.862905,0.032683,0.862944,0.024502,0.345127,0.045175,0.350254,0.033988,0.330001,0.044681,0.340102,0.033753,0.00305734529507746,0.00235745794646062,0.0039054761275841,0.00311255101722652,0.826020756771898,0.835237214311032,0.34738426792404,0.353427940410893,0.310512296456041,0.244037486039784,7496981,193,0,0,1.05,8.38,2.63,27.08,16.23,9.9,6.32,2.11,4.19,1.05,5.24,10,9.95,46.56,18.6,40.44,72.53,82.42,40.44,15.93,79.35,38.46,69.95,18.65,1.55,0.52,0.52,1.55,0.57,2.86,8.57,21.14,66.86,1.71,2.29,9.14,22.29,64.57,9.33,32.12,33.68,14.51,4.15,5.18,22.8,56.99,7.33,12.14,26.59,24.86,36.42,0.578830492638881,0.661568361153069,0.800377454988607,7.19796261855427,1.69539945683324,23.2122700098072,13.7246669539884,9.52760456797076,5.56839171773511,2.42164808670502,2.72643340408974,1.01644697489572,4.07773699807274,9.76949138745025,8.26221662793506,47.6496642899464,12.7598597881396,38.1060997592146,71.9912178946197,80.1162081917655,42.1589410270136,18.5797211473112,78.6556152926691,38.1437247569044,69.7365349431912,16.4424901981554,1.7606204096188,0.500612927305131,0.181294956413957,1.16100505573654,1.02515471113865,1.40874632532074,8.24452842475696,19.3937336484734,67.9795984819319,1.70462250753252,1.94901384211118,8.46263104066394,18.5528443267425,69.5787253103447,9.18837771271394,25.6076511979645,33.6569372720095,17.9459641538733,2.39896455774853,3.1288743832507,21.9061021475878,58.3562938996121,5.00987688101172,8.71902426629089,20.20532375807,28.886187498137,41.0775665525241,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-11-04,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5348,106,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",158,0.014138,0.012192,0.012658,0.008894,0.014138,0.012192,0.012658,0.008894,0.849648,0.036911,0.873418,0.026453,0.22612,0.0432,0.310127,0.036798,0.221341,0.042873,0.246835,0.034302,0.00329606608515112,0.0040620506918082,0.00417931594692887,0.00332117919285751,0.829770243820581,0.841558659817306,0.313426463260645,0.336156199100497,0.246848101098739,0.245938979636446,7496981,152,1.33,1.33,1.33,9.27,1.32,25.17,17.88,8.61,6.62,0.66,1.32,0.66,4.64,11.92,8.55,45.7,8.7,36.55,63.19,69.23,46.53,18.06,76.03,34.48,71.71,19.08,1.32,0.66,0,0.66,2.22,0,5.93,19.26,72.59,2.21,2.21,8.09,16.18,71.32,10.53,25.66,34.21,18.42,2.63,3.29,23.68,58.55,5.3,8.15,20,32.59,39.26,0.693808726255551,0.700938066896343,0.830049512109011,7.70196164688678,1.68669385921288,23.7012050754916,14.5989545030911,9.42101135362545,5.78810288709959,1.44459906862478,2.60335861361611,1.00001677219335,4.17044544673902,11.1070830933653,8.34723347815827,46.6700068602144,11.5644983502216,38.229316364209,70.1940760464555,75.118147217577,42.7827829570975,18.703834321515,78.2172355705479,35.7910194327904,69.9035898622329,17.8334744424191,1.69374397244313,0.532657241479555,0.138749547750196,1.07288780228207,1.24308535265989,1.25418901876784,7.76035892624292,19.360121327121,69.646095359049,1.79052895601014,1.96718301292825,8.39693833717091,18.1274275304442,70.0740514451953,9.94385153496257,25.4208811816202,33.770050522321,18.0813098424576,2.45414897411084,3.11700280488131,23.1987351004234,57.9927087821204,5.11436859592656,8.64688632504498,20.1561043416994,29.3579427764143,40.1614452144173,7500700
