"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-19,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12326,131,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,"2020/10/19",NA,2494524,357,3,4928,59,12293,131,10518,12261,0.00492799427866799,0.000143113475757299,0.00421643568071504,0.00491516618000067,30,0,12293,131,3,10212.2489182537,10043.3233674815,10384.0157438369,0,180.117227864681,180.117227864681,0.00409386677308122,0.00402614822205821,0.00416272432890479,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W43",7076,657,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-20,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12367,132,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,12326,131,2,10181.1910244102,10012.7693541395,10352.445663065,0,180.117227864681,180.117227864681,0.00408141634412427,0.00401389978775088,0.00415006857543364,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W43",7593,697,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-21,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12406,133,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,12367,132,3,10235.9603901861,10067.7642827424,10406.9664492501,0,180.117227864681,180.117227864681,0.004103372182503,0.00403594604932341,0.00417192476370246,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W43",7864,711,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-22,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12460,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,12406,133,3,10290.7215414071,10122.7465134619,10461.4839166375,0,180.117227864681,180.117227864681,0.00412532472784672,0.00405798722059274,0.00419377962153803,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W43",8024,707,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-23,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12501,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,12460,133,3,10282.2528411792,10114.407282046,10452.883747089,0,180.117227864681,180.117227864681,0.00412192981153085,0.00405464420548612,0.00419033200205289,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W43",8547,743,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-24,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12579,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,12501,133,2,10264.5875830901,10097.0218710063,10434.9341416675,0,180.117227864681,180.117227864681,0.00411484819672615,0.00404767477523018,0.00418313639863458,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W43",8891,787,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-25,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12660,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,0,12579,133,2,10278.3554844884,10110.556857779,10448.9389606895,0,180.117227864681,180.117227864681,0.00412036744665051,0.00405310065478584,0.00418875062364182,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W43",9382,827,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-26,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12675,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,"2020/10/26",NA,2494524,367,2,3975,44,12660,133,10366,12605,0.00507511653525883,0.000147122256590837,0.00415550221204526,0.00505306824067437,81,0,12660,133,2,10294.9401061667,10126.8626351619,10465.807191021,0,180.117227864681,180.117227864681,0.00412701585800204,0.00405963728357068,0.0041955127274867,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W44",9689,852,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-27,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12729,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,12675,133,2,10257.405862222,10089.9331971665,10427.658237806,0,180.117227864681,180.117227864681,0.00411196920222935,0.00404483308124778,0.00418021964823989,0,7.2205049085389e-05,7.2205049085389e-05,"2020-W44",10495,902,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-28,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12806,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,12729,133,1,10251.2491682053,10083.8689798857,10421.4076678553,0,122.589759432609,180.117227864681,0.00410950111853215,0.00404240206944721,0.00417771393173821,0,4.9143547800145e-05,7.2205049085389e-05,"2020-W44",10881,957,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-29,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12858,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,12806,133,0,10264.1362688948,10096.537823615,10434.516780597,0,0,180.117227864681,0.00411466727475656,0.00404748073123969,0.00418296908772854,0,0,7.2205049085389e-05,"2020-W44",11115,974,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-30,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12907,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,12858,133,0,10257.1416894297,10089.649695593,10427.4141135932,0,0,180.117227864681,0.00411186330114673,0.00404471943168036,0.00418012178419336,0,0,7.2205049085389e-05,"2020-W44",11294,978,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-31,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12935,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,12907,133,0,10247.5365628643,10080.1936001773,10417.6576137777,0,0,180.117227864681,0.0041080128164188,0.00404092869027411,0.00417621061724709,0,0,7.2205049085389e-05,"2020-W44",11715,1002,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-01,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12988,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,12935,133,0,10221.3442601489,10054.4214322201,10391.0383296326,0,0,180.117227864681,0.00409751289630763,0.00403059719297955,0.00416553952963876,0,0,7.2205049085389e-05,"2020-W44",11652,977,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-02,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13012,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,"2020/11/02",NA,2494524,328,0,3269,32,12988,133,10039,12805,0.00520660454659887,0.000131488011340039,0.00402441507878858,0.00513324385734513,53,0,12988,133,0,10215.5210546514,10048.6858119522,10385.1262116187,0,0,180.117227864681,0.00409517850084883,0.00402829790851972,0.0041631694911008,0,0,7.2205049085389e-05,"2020-W45",12502,1075,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-03,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13030,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,13012,133,0,10187.8975277139,10021.5061267924,10357.0515970358,0,0,122.589759432609,0.00408410483431465,0.00401740216842669,0.00415191499341589,0,0,4.9143547800145e-05,"2020-W45",13129,1142,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-04,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13046,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,13030,133,0,10156.808480127,9990.91775675188,10325.4536783934,0,0,0,0.00407164191650471,0.00400513996127192,0.00413924808035256,0,0,0,"2020-W45",13173,1191,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-05,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13090,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,13046,133,0,10125.9717844538,9960.57797581911,10294.1119309016,0,0,0,0.00405928016104629,0.00399297740804222,0.0041266838606891,0,0,0,"2020-W45",13116,1181,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-06,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13143,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,13090,133,0,10119.0360416932,9953.74921750836,10287.067533606,0,0,0,0.00405649977378177,0.00399023990849892,0.00412385991620283,0,0,0,"2020-W45",13279,1185,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-07,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13170,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0,13143,133,0,10120.9521007776,9955.627976144,10289.0216138741,0,0,0,0.00405726787987513,0.00399099306165986,0.00412464326415544,0,0,0,"2020-W45",13389,1205,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-08,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13211,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,13170,134,1,10179.9266077891,10014.734600763,10347.843439813,0,0,0,0.00408090946721264,0.00401468761205063,0.00414822364499719,0,0,0,"2020-W45",13786,1230,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-09,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13240,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,"2020/11/09",NA,2494524,223,1,2834,22,13211,134,9057,12799,0.00529600035918676,8.93958125878925e-05,0.00363075280093517,0.00513083858884501,41,0,13211,134,1,10174.3267070177,10009.2198730403,10342.1570566108,0,0,0,0.0040786645897244,0.00401247687857095,0.00414594409859788,0,0,0,"2020-W46",14365,1269,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-10,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13253,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,13240,134,1,10160.2081872642,9995.32481710696,10327.8114816112,0,0,0,0.00407300478458583,0.00400690665518029,0.00414019327198742,0,0,0,"2020-W46",14202,1219,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-11,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13292,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,13253,134,1,10134.5698169585,9970.09716401097,10301.755708616,0,0,0,0.00406272692383738,0.00399679344195966,0.00412974808364883,0,0,0,"2020-W46",14888,1268,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-12,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13345,135,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0,13292,134,1,10129.8807204996,9965.47897491215,10296.994622123,0,0,0,0.00406084716783628,0.00399494211116515,0.00412783946842082,0,0,0,"2020-W46",15068,1275,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-13,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13372,138,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,13345,135,2,10212.6306982568,10047.9695031538,10379.9902802493,0,0,0,0.00409401982031715,0.00402801075602149,0.0041611106087772,0,0,0,"2020-W46",15399,1355,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-14,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13449,138,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,13372,138,5,10427.1367131963,10262.2504066113,10594.6722919216,0,0,0,0.00418001058045395,0.00411391127389888,0.00424717192214692,0,0,0,"2020-W46",15450,1365,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-15,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13508,138,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,13449,138,4,10453.8244622529,10288.5111257869,10621.7940138776,0,0,0,0.00419070911414478,0.00412443862066948,0.00425804442606189,0,0,0,"2020-W46",15991,1397,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-16,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13555,138,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,"2020/11/16",NA,2494524,297,4,2475,19,13508,138,7654,12723,0.00541506114994283,0.000119060790756072,0.00306832084998982,0.00510037185451012,59,0,13508,138,4,10466.1986906919,10300.6846868001,10634.3722154135,0,0,0,0.0041956696711244,0.00412931873447602,0.00426308675138562,0,0,0,"2020-W47",16423,1391,17.0374974387487
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-17,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13566,140,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,13555,138,4,10468.1811922942,10302.6306411211,10636.3919363782,0,0,0,0.00419646441256698,0.00413009882491451,0.00426389641325486,0,0,0,"2020-W47",16543,1420,17.0374974387487
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-18,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13610,140,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,13566,140,6,10592.6573901934,10427.2484075931,10760.6902799316,0,0,0,0.00424636419220398,0.00418005535628966,0.00431372489498263,0,0,0,"2020-W47",16574,1430,17.0374974387487
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-19,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13662,141,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,13610,140,6,10590.9362795059,10425.5488649275,10758.9473446235,0,0,0,0.00424567423665032,0.00417937404688329,0.00431302619041689,0,0,0,"2020-W47",16520,1426,17.0374974387487
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-20,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13712,143,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,13662,141,6,10671.5474467837,10505.9389919371,10839.7664403301,332.008739610572,332.008739610572,332.008739610572,0.00427798948688553,0.00421160068691947,0.00434542479460212,0.00013309502719179,0.00013309502719179,0.00013309502719179,"2020-W47",16253,1421,17.0374974387487
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-21,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13811,145,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,13712,143,5,10826.5547881201,10660.6079756777,10995.0847876211,228.608614772742,560.617354383314,560.617354383314,0.00434012853278627,0.0042736040926757,0.00440768851597384,9.1644183328259e-05,0.000224739210520049,0.000224739210520049,"2020-W47",16099,1447,17.0374974387487
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-22,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13865,145,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,13811,145,7,11020.5724631235,10853.6981023846,11190.0124979772,194.017675003335,754.635029386649,754.635029386649,0.00441790596647836,0.00435100969258447,0.00448583076289393,7.77774336920932e-05,0.000302516644212142,0.000302516644212142,"2020-W47",16290,1454,17.0374974387487
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-23,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,13897,145,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,"2020/11/23",NA,2494524,357,7,2239,22,13865,145,6500,12618,0.00555817462570013,0.000143113475757299,0.00260570754179956,0.00505827965575797,54,0,13865,145,7,11026.0969581473,10859.1334402639,11195.6276068664,5.52449502381569,760.159524410465,760.159524410465,0.004420120615455,0.0043531886004159,0.00448808173698327,2.21464897664472e-06,0.000304731293188787,0.000304731293188787,"2020-W48",16668,1487,14.7223183504185
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-24,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,13938,145,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,13897,145,7,11012.3566849077,10845.5955277013,11181.6819506024,0,760.159524410465,760.159524410465,0.00441461244105398,0.00434776154797521,0.00448249122902904,0,0.000304731293188787,0.000304731293188787,"2020-W48",16433,1489,14.7223183504185
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-25,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,14006,145,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,13938,145,5,11004.7096451501,10838.0585095885,11173.923287729,0,760.159524410465,760.159524410465,0.00441154691041263,0.00434474012259995,0.00447938095112696,0,0.000304731293188787,0.000304731293188787,"2020-W48",16152,1480,14.7223183504185
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-26,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,14155,147,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,14006,145,5,11018.154367494,10851.2937672786,11187.5807870949,0,760.159524410465,760.159524410465,0.00441693660493707,0.00435004584733543,0.00448485594329614,0,0.000304731293188787,0.000304731293188787,"2020-W48",15800,1456,14.7223183504185
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-27,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,14207,149,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,2,14155,147,6,11247.8861455685,11079.578068109,11418.7509637958,178.719010531289,938.878534941754,938.878534941754,0.00450903103981701,0.00444156002031211,0.00457752700066058,7.16445344006669e-05,0.000376375827589454,0.000376375827589454,"2020-W48",15572,1417,14.7223183504185
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-28,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,14285,150,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,2,14207,149,6,11399.568149277,11230.9939923279,11570.672558349,194.752180598469,1133.63071554022,1133.63071554022,0.00456983703074295,0.00450225934580221,0.00463842903830512,7.8071880887283e-05,0.000454447708476737,0.000454447708476737,"2020-W48",14972,1378,14.7223183504185
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-29,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,14345,151,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,1,14285,150,5,11492.6053872822,11323.6416953214,11664.0902407183,93.037238005194,1226.66795354542,1226.66795354542,0.00460713362039501,0.00453939977940537,0.00467587813976464,3.72965896520515e-05,0.000491744298128788,0.000491744298128788,"2020-W48",15270,1388,14.7223183504185
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-30,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,14380,151,37.96,37.96,51.19,51.19,38.89,38.89,44.87,44.87,0,0,"2020/11/30",NA,2494524,480,6,2409,23,14345,151,5660,12570,0.00575059610570995,0.000192421480009813,0.00226896995178238,0.00503903750775699,60,1,14345,151,6,11568.965024465,11399.8581852914,11740.5804144109,76.359637182748,1303.02759072816,1303.02759072816,0.00463774452539442,0.00456995329982449,0.00470654137398995,3.06109049994099e-05,0.000522355203128198,0.000522355203128198,"2020-W49",15515,1357,14.5782760999456
